Person_ID,Family_Line_ID,Generation,First_Name,Gender,Ethnicity,Mother_ID,Father_ID,Spouse_ID,Shared_Ancestry_Key,DOB,DOD,Longevity_Avg_Lifespan,Generation_Avg_Lifespan,Cause_of_Death,Eye_Color,Hair_Color,Skin_Tone,Blood_Group,Birthmark,Freckles,Baldness,Beard_Style_Trend,Condition_Diabetes,Condition_Heart_Issue,Condition_Asthma,Condition_Color_Blindness,Left_Handed,Is_Twin,Nature_of_Person,Recipes_Cuisine,Family_Traditions,Native_Location,Migration_Path,Socioeconomic_Status,Education_Level,Other_Disease,Passion,Disability,Email,Password
P0549,F01,1,Person_549,F,Mixed,N/A,N/A,N/A,IEFAEC,01-01-1900,01-01-1990,90,84.55913978,Infection,Blue,Gray,Medium,O,No,Yes,No,N/A,No,No,No,No,No,No,Calm,Sweet_R1,Festival_U1,Village_2,,Medium,High School,,,,person549.p0549@kulsetufamily.com,0458de5f98ab5e073960af52b398c9868107909c64db088fbe5e3d2a3027d519
P0550,F04,1,Person_550,F,African,N/A,N/A,N/A,JJGEIH,01-01-1910,01-01-2002,92,82.9787234,Infection,Green,Gray,Light,B,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Sweet_R3,Festival_U3,City_3,,Low,Bachelor's,,,,person550.p0550@kulsetufamily.com,066768b5b3da452d652f4dea67166a0baab38ab8b9d96549a26601731d11b71e
P0551,F04,1,Person_551,F,Western European,N/A,N/A,N/A,CJBADF,01-01-1917,01-01-2007,90,82.9787234,Infection,Brown,Blonde,Dark,AB,No,No,No,N/A,No,No,No,No,No,No,Calm,Sweet_R3,Festival_U3,City_1,,Medium,PhD,,,,person551.p0551@kulsetufamily.com,677a1b1dc4e9dd11fe01b23d5e60462963a772e91068b53617d6368854759f5c
P0552,F04,1,Person_552,M,Western European,N/A,N/A,N/A,AFAGDF,01-01-1906,01-01-1987,81,82.9787234,Old Age,Green,Red,Medium,B,No,No,No,Moustache,No,No,No,No,Yes,No,Calm,Sweet_R2,Festival_U3,Village_2,,High,Bachelor's,,,,person552.p0552@kulsetufamily.com,94c7082ecf90e1d956e90d6198224cb369d596994fcfc87f0981802b295cb9d9
P0553,F04,1,Person_553,F,East Asian,N/A,N/A,N/A,BFBDHD,01-01-1912,31-12-2000,89,82.9787234,Old Age,Green,Red,Dark,A,No,Yes,No,N/A,No,No,No,No,No,No,Spiritual,Festive_F1,Ritual_S2,Village_8,,Medium,High School,,,,person553.p0553@kulsetufamily.com,e79bad2d862a8bde2a455d6811686c10d8833619b26a2dcae2edf64e7d317c4b
P0554,F05,1,Person_554,M,Mixed,N/A,N/A,N/A,IIABFI,01-01-1917,01-01-2005,88,82.87634409,Organ Failure,Blue,Blonde,Dark,O,Yes,No,No,Full Beard,Yes,No,No,No,Yes,No,Introvert,Sweet_R1,Ritual_S2,Village_5,,Low,Bachelor's,,,,person554.p0554@kulsetufamily.com,b61c2b4fb52af9f75ceac89acdf8f8de85defc3cbce1c7038d4ab32013c07feb
P0555,F01,1,Person_555,M,Mixed,N/A,N/A,N/A,EHDGEG,01-01-1900,01-01-1981,81,84.55913978,Accident,Blue,Brown,Light,AB,No,No,No,Full Beard,No,No,No,No,No,No,Aggressive,Festive_F1,Ritual_S3,City_3,,Low,PhD,,,,person555.p0555@kulsetufamily.com,887d4502d8bdbdf5a534173b4068432b32136aa9dfd146ece8b24951ec5d16cc
P0556,F05,1,Person_556,M,Mixed,N/A,N/A,N/A,FEABGB,01-01-1902,31-12-1960,59,82.87634409,Heart Failure,Blue,Red,Dark,A,No,No,No,Moustache,No,Yes,No,No,No,No,Introvert,Festive_F3,Festival_U1,City_8,,High,Bachelor's,,,,person556.p0556@kulsetufamily.com,a6ae6a5abf7bfa850969f628f5c479f3533e283e34c3443f9ef54d0d73795983
P0557,F03,1,Person_557,M,South Asian,N/A,N/A,N/A,IDFDEB,01-01-1911,01-01-1992,81,83.27751196,Accident,Hazel,Brown,Dark,AB,No,No,No,Moustache,No,No,Yes,No,No,No,Aggressive,Festive_F2,Festival_U3,Village_2,,Low,PhD,,,,person557.p0557@kulsetufamily.com,78af0e98de0731a8c4d48882af11bf60b31091bc9e4cda7a8ff36b6621549b30
P0558,F04,1,Person_558,F,Mixed,N/A,N/A,N/A,EJEAJI,01-01-1904,01-01-1984,80,82.9787234,Infection,Brown,Blonde,Light,O,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Sweet_R1,Festival_U2,Village_5,,High,High School,,,,person558.p0558@kulsetufamily.com,0b02718dece7d4b655b1158b8da45e6be03e2a06fdc56f8e16585b8287c0324d
P0559,F04,1,Person_559,F,South Asian,N/A,N/A,N/A,AACIDE,01-01-1919,01-01-2004,85,82.9787234,Old Age,Brown,Brown,Medium,A,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Sweet_R1,Festival_U2,Village_1,,Medium,Bachelor's,,,,person559.p0559@kulsetufamily.com,a1e309b4bb96241157fb2bf392669dbf6e3c260ae37ada5624b55359498367e3
P0560,F02,1,Person_560,F,Western European,N/A,N/A,N/A,FAAAAC,01-01-1914,01-01-2002,88,84.40932642,Old Age,Hazel,Black,Medium,O,No,Yes,No,N/A,No,No,No,No,No,No,Artistic,Sweet_R1,Festival_U1,City_2,,High,Bachelor's,,,,person560.p0560@kulsetufamily.com,f9df5cdab9ad0a28ac69320adad9813ce25237d0ec27a118020bb6ef11ff81e8
P0561,F01,1,Person_561,M,South Asian,N/A,N/A,N/A,IJIJCH,01-01-1902,01-01-1991,89,84.55913978,Accident,Green,Brown,Light,B,No,Yes,No,Moustache,No,No,No,No,No,No,Extrovert,Festive_F3,Festival_U1,City_6,,Medium,PhD,,,,person561.p0561@kulsetufamily.com,8644b769c8082273c27b85fb9c3abe16e14a162f3280fdf813a5b4b744fd2c9a
P0562,F05,1,Person_562,M,Mixed,N/A,N/A,N/A,FEIFAA,01-01-1913,01-01-1996,83,82.87634409,Old Age,Green,Gray,Dark,O,Yes,No,No,Full Beard,No,No,No,No,No,No,Introvert,Sweet_R1,Ritual_S1,City_4,,Low,PhD,,,,person562.p0562@kulsetufamily.com,7564d3b67b692349806bbab31d2c9c14c08ebb7b6a0ccc1c17ecc2db2d3396ef
P0563,F04,1,Person_563,M,African,N/A,N/A,N/A,AGGJJA,01-01-1914,31-12-2000,87,82.9787234,Old Age,Hazel,Blonde,Dark,A,No,Yes,No,Moustache,No,No,Yes,No,No,No,Extrovert,Festive_F3,Festival_U3,City_7,,High,High School,,,,person563.p0563@kulsetufamily.com,3661ea33c53b9b25d3fd5bf338db35d828db92b73529d39cc1edcd6519ebcdd0
P0564,F03,1,Person_564,F,Western European,N/A,N/A,N/A,FFJDDD,01-01-1908,01-01-1988,80,83.27751196,Infection,Blue,Brown,Dark,B,No,No,No,N/A,No,No,No,No,No,No,Introvert,Sweet_R3,Ritual_S3,City_1,,Low,High School,,,,person564.p0564@kulsetufamily.com,4d79b138977ddcbda420b8094807475faec3254d523d4611274556b4929157c0
P0565,F04,1,Person_565,M,East Asian,N/A,N/A,N/A,AJIDAD,01-01-1909,01-01-2003,94,82.9787234,Old Age,Green,Red,Light,A,No,No,No,Full Beard,No,No,No,No,No,No,Extrovert,Festive_F2,Ritual_S1,Village_4,,Low,PhD,,,,person565.p0565@kulsetufamily.com,a24be236c5b42e4c805ad0184e4c0b6a5fce938c7642e6ced66ba3bc0fd118f2
P0566,F04,1,Person_566,F,Western European,N/A,N/A,N/A,DGFIJI,01-01-1915,01-01-1992,77,82.9787234,Infection,Green,Brown,Light,O,No,No,No,N/A,No,No,No,No,No,No,Artistic,Sweet_R3,Ritual_S2,City_1,,Low,PhD,,,,person566.p0566@kulsetufamily.com,ce75c4c84bdee189f147f8e7667366fcb6f0f3c04639cf2042776f1eaeefffbe
P0567,F02,1,Person_567,F,Mixed,N/A,N/A,N/A,HFDFJD,01-01-1904,31-12-1982,79,84.40932642,Accident,Blue,Black,Dark,O,No,No,No,N/A,No,No,Yes,No,No,No,Extrovert,Festive_F1,Festival_U2,Village_9,,High,PhD,,,,person567.p0567@kulsetufamily.com,4102bb253280f6dae75b9203042f79c65a2c38d6d4f1cd3073e8ee92947018c5
P0568,F02,1,Person_568,M,Mixed,N/A,N/A,N/A,GGHCFD,01-01-1918,01-01-2008,90,84.40932642,Old Age,Brown,Brown,Medium,A,No,No,No,Full Beard,No,No,No,No,No,No,Spiritual,Sweet_R1,Festival_U2,Village_7,,High,Bachelor's,,,,person568.p0568@kulsetufamily.com,93c8761d6e3de22cbbdd3e0f5d163d7a7f1b179a00dd96ff25e333919f4a42a6
P0569,F02,1,Person_569,M,Mixed,N/A,N/A,N/A,ACHDGG,01-01-1912,31-12-1993,82,84.40932642,Infection,Blue,Blonde,Dark,A,No,No,No,Full Beard,No,No,No,No,No,No,Aggressive,Sweet_R2,Ritual_S3,City_1,,High,Bachelor's,,,,person569.p0569@kulsetufamily.com,a74c00bad454f31daff175f8b9bb2c4c8f67e3b634f8e5b87eed758c39dd5f23
P0570,F02,1,Person_570,F,Western European,N/A,N/A,N/A,JFGJJC,01-01-1914,01-01-2002,88,84.40932642,Old Age,Hazel,Black,Light,AB,No,No,No,N/A,No,No,Yes,No,Yes,No,Artistic,Sweet_R3,Ritual_S1,City_1,,High,High School,,,,person570.p0570@kulsetufamily.com,7dbea1ed049662bf3cbd27022da8fcca95b6a39137cb600fbf68994f22590b9a
P0571,F03,1,Person_571,M,African,N/A,N/A,N/A,CDHJBA,01-01-1907,31-12-1997,91,83.27751196,Old Age,Green,Blonde,Medium,O,No,No,No,Full Beard,No,No,No,No,Yes,No,Introvert,Sweet_R1,Festival_U2,City_3,,Low,Bachelor's,,,,person571.p0571@kulsetufamily.com,bf0b60ce08086221ce49e14147559818c97d1755c71529ca00002a4c1eb6e4db
P0572,F05,1,Person_572,F,Western European,N/A,N/A,N/A,DCEHJB,01-01-1919,31-12-1993,75,82.87634409,Infection,Hazel,Brown,Light,AB,No,Yes,No,N/A,No,No,No,No,No,No,Artistic,Festive_F3,Ritual_S1,City_8,,High,High School,,,,person572.p0572@kulsetufamily.com,4f16f6606df3374d6832763b23a8fba4315806ebfba19bccdd15c9de562b8caa
P0573,F05,1,Person_573,M,East Asian,N/A,N/A,N/A,HDGIAB,01-01-1910,01-01-1992,82,82.87634409,Infection,Hazel,Red,Dark,O,No,No,No,Full Beard,No,No,No,No,No,No,Extrovert,Sweet_R3,Ritual_S2,Village_4,,Medium,PhD,,,,person573.p0573@kulsetufamily.com,34d4c8cfab122b3854f1db54df504fa398d94f8485e68d6495f6ef0479037dac
P0574,F04,1,Person_574,M,Mixed,N/A,N/A,N/A,DIHFCI,01-01-1912,31-12-1990,79,82.9787234,Accident,Green,Gray,Dark,AB,No,No,No,Full Beard,No,No,No,No,No,No,Extrovert,Sweet_R3,Festival_U1,City_1,,Medium,High School,,,,person574.p0574@kulsetufamily.com,0b8b12639d931272ee598121bae85cf678b266a4666010d8e6d19adcffc5ce73
P0575,F01,1,Person_575,M,Western European,N/A,N/A,N/A,ACFICH,01-01-1915,31-12-2005,91,84.55913978,Accident,Blue,Blonde,Dark,A,No,No,No,Full Beard,No,No,No,No,Yes,No,Artistic,Festive_F3,Ritual_S2,City_8,,Medium,Bachelor's,,,,person575.p0575@kulsetufamily.com,134638a0063af118964e45890afd046d7eb6c8ae731d83837825dbbcfcbccad2
P0576,F05,1,Person_576,F,African,N/A,N/A,N/A,HDHGEC,01-01-1902,31-12-1992,91,82.87634409,Accident,Brown,Black,Light,AB,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Festive_F2,Ritual_S2,Village_4,,Low,PhD,,,,person576.p0576@kulsetufamily.com,8f48b1b64dc0b0ebf196b3ebf6cc59a55a75533806e42c354817a01816673fed
P0577,F01,1,Person_577,F,South Asian,N/A,N/A,N/A,AFBCHF,01-01-1908,31-12-1986,79,84.55913978,Old Age,Brown,Gray,Dark,B,Yes,No,No,N/A,No,No,No,No,Yes,No,Artistic,Festive_F3,Ritual_S3,City_6,,Medium,High School,,,,person577.p0577@kulsetufamily.com,1c7675772d7d700fe8167bea0c8a3586c4492485a26bf0908a228fa7f25723d2
P0578,F04,1,Person_578,M,African,N/A,N/A,N/A,BIAHHI,01-01-1905,01-01-2000,95,82.9787234,Accident,Hazel,Brown,Medium,B,No,No,No,Moustache,No,No,No,No,No,No,Aggressive,Festive_F3,Festival_U1,Village_2,,High,High School,,,,person578.p0578@kulsetufamily.com,3ca0802275febf45fcd03a1fbbb5b8bcb101dfa1e19578a629c44450e7483984
P0579,F04,1,Person_579,F,Mixed,N/A,N/A,N/A,FCDDJI,01-01-1920,31-12-2001,82,82.9787234,Infection,Green,Black,Medium,A,No,No,No,N/A,No,No,No,No,Yes,No,Artistic,Sweet_R3,Festival_U3,Village_2,,High,High School,,,,person579.p0579@kulsetufamily.com,fe3076db97de04502150b22685a5d4e93e7437dc9c15660cbbb7aedeaf6a990b
P0580,F05,1,Person_580,F,East Asian,N/A,N/A,N/A,FFDEHD,01-01-1901,01-01-1973,72,82.87634409,Heart Failure,Blue,Red,Light,AB,No,Yes,No,N/A,No,Yes,No,No,Yes,No,Calm,Festive_F3,Ritual_S1,City_4,,Medium,High School,,,,person580.p0580@kulsetufamily.com,9dc5b5b6bcaab7b8eea0fbca7636c2c08ff07599a31892720733fb9ce47759cb
P0581,F02,1,Person_581,F,Mixed,N/A,N/A,N/A,CEEDGG,01-01-1919,31-12-2000,82,84.40932642,Accident,Blue,Red,Light,B,Yes,Yes,No,N/A,No,No,No,No,No,No,Extrovert,Sweet_R1,Ritual_S2,Village_2,,Medium,PhD,,,,person581.p0581@kulsetufamily.com,4c83072bf565f51b0c3fdcb41366a946f8b4a48c17450535e07ec47ea86b6746
P0582,F05,1,Person_582,M,South Asian,N/A,N/A,N/A,JADEEE,01-01-1908,31-12-1984,77,82.87634409,Old Age,Hazel,Blonde,Dark,O,No,No,No,Full Beard,No,No,No,No,Yes,No,Introvert,Festive_F3,Ritual_S3,City_8,,High,Bachelor's,,,,person582.p0582@kulsetufamily.com,042b60e1a50c2222b6ee370b06a5014bc33e3470b4d983fbdead643847aecb6e
P0583,F05,1,Person_583,M,East Asian,N/A,N/A,N/A,HGJCBA,01-01-1907,01-01-2000,93,82.87634409,Old Age,Blue,Brown,Medium,O,Yes,No,No,Full Beard,No,No,No,No,Yes,No,Aggressive,Festive_F1,Ritual_S3,City_2,,Medium,PhD,,,,person583.p0583@kulsetufamily.com,183c20379a671062c123acf7ef94a2d27ff18dcc5fe813ae4bb2dc7934680a9b
P0584,F03,1,Person_584,M,Mixed,N/A,N/A,N/A,GDIAFD,01-01-1912,31-12-1998,87,83.27751196,Infection,Blue,Blonde,Light,B,No,No,Yes,Moustache,No,No,No,No,No,No,Artistic,Sweet_R3,Ritual_S1,Village_4,,Medium,Bachelor's,,,,person584.p0584@kulsetufamily.com,c0b66e7bbf9942f9b4d2e05083d5506a5a79abc275ab651bc89066a2fde485e6
P0585,F02,1,Person_585,F,Mixed,N/A,N/A,N/A,CBHIDA,01-01-1903,01-01-1996,93,84.40932642,Infection,Brown,Black,Light,B,Yes,No,No,N/A,No,No,No,No,Yes,No,Calm,Sweet_R1,Festival_U2,Village_7,,Medium,High School,,,,person585.p0585@kulsetufamily.com,9000112542e8b715a493000bb019ee60dc44754a9c5d6d62a3628f456a2ae0f2
P0586,F04,1,Person_586,M,Mixed,N/A,N/A,N/A,FCBCID,01-01-1903,31-12-1980,78,82.9787234,Accident,Hazel,Blonde,Light,O,Yes,No,No,Full Beard,No,Yes,No,No,Yes,No,Calm,Festive_F3,Ritual_S3,Village_8,,Medium,High School,,,,person586.p0586@kulsetufamily.com,98d845212f7fffc3fcc616f0e8c8b8be5af1f792f218ff7c64b94868ce98854c
P0587,F03,1,Person_587,F,African,N/A,N/A,N/A,FDBEFC,01-01-1904,31-12-1978,75,83.27751196,Accident,Blue,Red,Medium,B,No,No,No,N/A,No,No,No,No,No,No,Calm,Sweet_R1,Ritual_S2,Village_2,,Low,High School,,,,person587.p0587@kulsetufamily.com,36025bfc388c41ce252787025098afaa9fee580dd31c9404e312ef91a4babf20
P0588,F02,1,Person_588,F,Mixed,N/A,N/A,N/A,HIGJHH,01-01-1919,31-12-2013,95,84.40932642,Old Age,Hazel,Red,Dark,O,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Sweet_R3,Ritual_S3,City_7,,Low,High School,,,,person588.p0588@kulsetufamily.com,d95cd090769739a3a199d014807ebf23777cc36e602347677fbe5d25d5116ff9
P0589,F01,1,Person_589,M,African,N/A,N/A,N/A,GIEFEJ,01-01-1913,01-01-1986,73,84.55913978,Heart Failure,Blue,Blonde,Light,AB,No,No,No,Full Beard,No,Yes,No,No,No,No,Artistic,Sweet_R1,Festival_U1,City_4,,Medium,Bachelor's,,,,person589.p0589@kulsetufamily.com,531bc8ace03163dd5b3d673b93b9e1684a2fcdd3e9d3d57c6792a25cbc1ec027
P0590,F01,1,Person_590,F,African,N/A,N/A,N/A,HACADF,01-01-1919,01-01-1999,80,84.55913978,Infection,Blue,Gray,Medium,AB,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Festive_F2,Festival_U2,Village_5,,Medium,PhD,,,,person590.p0590@kulsetufamily.com,0f11f81d0d458c21d4e0a5d4a16060b0fe6791b510ff7a13e0f1954984ff6b3b
P0591,F05,1,Person_591,F,Western European,N/A,N/A,N/A,ACFHJG,01-01-1901,01-01-1984,83,82.87634409,Old Age,Blue,Blonde,Medium,AB,No,No,No,N/A,No,No,No,No,Yes,No,Aggressive,Sweet_R3,Ritual_S1,City_5,,Low,High School,,,,person591.p0591@kulsetufamily.com,74c84abe676855a5d5f081ed65f657e05eff281212b9b0bfa7f1b5eff273fb70
P0592,F04,1,Person_592,F,African,N/A,N/A,N/A,GDDHGA,01-01-1903,01-01-1987,84,82.9787234,Infection,Blue,Brown,Dark,A,No,No,No,N/A,No,No,No,No,Yes,No,Introvert,Festive_F3,Ritual_S1,City_3,,Low,High School,,,,person592.p0592@kulsetufamily.com,73d23ea0d01fa4890a9e6716f13d4ea2fceadb335ca9edc1065b390376aa9cab
P0593,F03,1,Person_593,F,South Asian,N/A,N/A,N/A,DDHEDD,01-01-1914,01-01-1994,80,83.27751196,Old Age,Hazel,Brown,Dark,A,No,No,No,N/A,No,No,No,No,No,No,Aggressive,Festive_F3,Ritual_S2,City_2,,Medium,High School,,,,person593.p0593@kulsetufamily.com,19e0c61da2e1c211afd71403497afdf6f604e76a3f8b85efd7f6a4339124a6d2
P0594,F02,1,Person_594,M,South Asian,N/A,N/A,N/A,FHCIBJ,01-01-1919,01-01-1995,76,84.40932642,Old Age,Brown,Blonde,Medium,B,No,No,No,Moustache,No,No,No,No,Yes,No,Introvert,Sweet_R1,Festival_U2,City_3,,High,PhD,,,,person594.p0594@kulsetufamily.com,359506a93dffece42226e031cf22893b4bafc82c86e536466c794cdbc72456b7
P0595,F01,1,Person_595,M,Mixed,N/A,N/A,N/A,FHICBA,01-01-1917,01-01-2005,88,84.55913978,Accident,Brown,Brown,Dark,AB,No,No,No,Full Beard,No,No,No,No,Yes,No,Aggressive,Sweet_R2,Ritual_S2,City_6,,Low,PhD,,,,person595.p0595@kulsetufamily.com,ce21f3c510e6fd5a24de2b01b7866082a6b92b6315d1459cd8d982284c0e8b58
P0596,F01,1,Person_596,M,Western European,N/A,N/A,N/A,ICJCIE,01-01-1920,01-01-2004,84,84.55913978,Accident,Brown,Brown,Medium,O,No,Yes,Yes,Moustache,No,No,No,No,Yes,No,Artistic,Sweet_R2,Festival_U1,Village_9,,Low,Bachelor's,,,,person596.p0596@kulsetufamily.com,c6868b56e79aeff410d62d2d23167e63cc8485a63da4145606cea4c7188e3c6b
P0597,F01,1,Person_597,F,Mixed,N/A,N/A,N/A,EJBGIA,01-01-1919,01-01-2008,89,84.55913978,Infection,Brown,Red,Medium,A,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Sweet_R3,Festival_U1,City_7,,Low,High School,,,,person597.p0597@kulsetufamily.com,cf212907dbab20dffc36f846132f83ef58983cb40cf5bd87faac9b6e017d9234
P0598,F01,1,Person_598,F,African,N/A,N/A,N/A,DGEIED,01-01-1905,01-01-1988,83,84.55913978,Old Age,Green,Gray,Medium,A,No,No,No,N/A,No,No,No,No,No,No,Spiritual,Festive_F1,Festival_U2,City_7,,High,Bachelor's,,,,person598.p0598@kulsetufamily.com,a75164bf4976d16f205fc2c04a99f6236c45f924f71f37791bdfe720bd9d677e
P0599,F05,1,Person_599,M,Western European,N/A,N/A,N/A,JJCEAH,01-01-1917,01-01-2002,85,82.87634409,Accident,Brown,Red,Dark,AB,No,No,No,Moustache,No,No,No,No,No,No,Spiritual,Festive_F1,Ritual_S1,City_9,,Low,Bachelor's,,,,person599.p0599@kulsetufamily.com,8906db9cfc4ec089427025ac1b57d6991d87080dcbfc4c0195fe1b85691d590e
P0600,F02,1,Person_600,M,Western European,N/A,N/A,N/A,DGGFFF,01-01-1902,01-01-1995,93,84.40932642,Old Age,Green,Red,Dark,B,Yes,No,No,Moustache,No,No,No,No,Yes,No,Spiritual,Sweet_R3,Ritual_S3,Village_9,,Low,PhD,,,,person600.p0600@kulsetufamily.com,cb485891bbe43f63868119c0f83a75b3e2d865616013206dc3c50b7673b46d8b
P0601,F05,1,Person_601,F,East Asian,N/A,N/A,N/A,ACGIEH,01-01-1918,01-01-2007,89,82.87634409,Old Age,Green,Brown,Dark,O,No,No,No,N/A,No,No,No,No,No,No,Introvert,Festive_F1,Ritual_S2,Village_8,,Low,PhD,,,,person601.p0601@kulsetufamily.com,45cc217ac1b31fccb112c28bb36b8d5abb775537fb08a5d1eeb89a7edcfc6d7e
P0602,F05,1,Person_602,M,Mixed,N/A,N/A,N/A,JIDAHB,01-01-1900,01-01-1983,83,82.87634409,Infection,Hazel,Gray,Dark,O,No,Yes,No,Full Beard,No,No,No,No,No,No,Calm,Festive_F2,Festival_U2,City_3,,Low,Bachelor's,,,,person602.p0602@kulsetufamily.com,c5f911344ea2068058cb9b4f45ae7f91df0f53a72f13848f8b7071e7c7891c4e
P0603,F01,1,Person_603,M,Western European,N/A,N/A,N/A,ABHGHI,01-01-1915,31-12-2008,94,84.55913978,Infection,Green,Blonde,Dark,A,No,No,No,Moustache,No,No,No,No,No,No,Spiritual,Sweet_R3,Ritual_S3,Village_5,,Medium,Bachelor's,,,,person603.p0603@kulsetufamily.com,0ae015445d37eb01619f93ee2f85e4b8f256488ef9849ac587520d73ed506a94
P0604,F03,1,Person_604,F,Western European,N/A,N/A,N/A,JGJBGA,01-01-1906,01-01-1994,88,83.27751196,Old Age,Hazel,Red,Medium,O,No,No,No,N/A,No,No,No,No,Yes,No,Spiritual,Festive_F3,Festival_U1,City_9,,Medium,PhD,,,,person604.p0604@kulsetufamily.com,ed27ae771aa5d68a30af562b284b42e5ffe685f9bc15063cc78a7fbb835ae7e8
P0605,F02,1,Person_605,M,East Asian,N/A,N/A,N/A,AHEEJB,01-01-1912,31-12-1980,69,84.40932642,Accident,Hazel,Blonde,Dark,B,No,No,No,Moustache,Yes,No,No,No,Yes,No,Aggressive,Sweet_R2,Festival_U3,City_5,,High,PhD,,,,person605.p0605@kulsetufamily.com,fb98c5a4592e60afcf14a35f703e99639044b80c20431a9e5a3b9430d90c48b8
P0606,F05,1,Person_606,F,Western European,N/A,N/A,N/A,IACGJB,01-01-1912,01-01-1988,76,82.87634409,Accident,Brown,Brown,Light,B,No,No,No,N/A,No,No,No,No,No,No,Artistic,Festive_F1,Ritual_S3,Village_3,,Medium,PhD,,,,person606.p0606@kulsetufamily.com,ddc9653ab919e21ed18061ba36ee1261901892f4480f18546ddd2d0ef0476ca8
P0607,F04,1,Person_607,F,Western European,N/A,N/A,N/A,CGEEIC,01-01-1917,01-01-1993,76,82.9787234,Old Age,Green,Blonde,Light,A,No,No,No,N/A,No,No,No,No,Yes,No,Calm,Sweet_R2,Ritual_S1,City_9,,Medium,PhD,,,,person607.p0607@kulsetufamily.com,e482e12698cbb92803e5d1ce12266ce4403e4d25649f5a45ed4379cea470a1a6
P0608,F04,1,Person_608,M,East Asian,N/A,N/A,N/A,GCBIAC,01-01-1911,01-01-1991,80,82.9787234,Infection,Green,Red,Dark,A,No,No,No,Moustache,Yes,No,No,No,Yes,No,Spiritual,Festive_F3,Ritual_S2,City_3,,Low,High School,,,,person608.p0608@kulsetufamily.com,e1dd86fd8a535f95e204c979f421b2ac904b5098e521549d76a5189d05da0daa
P0609,F01,1,Person_609,F,Western European,N/A,N/A,N/A,IFHFDG,01-01-1912,31-12-1992,81,84.55913978,Accident,Hazel,Black,Dark,B,No,No,No,N/A,No,No,No,No,Yes,No,Extrovert,Sweet_R2,Festival_U1,City_9,,Medium,PhD,,,,person609.p0609@kulsetufamily.com,d86d32780d81420cdab1ba3d4a7451bee0dffe5181ca075755fa61eb9f824c2f
P0610,F05,1,Person_610,F,Mixed,N/A,N/A,N/A,BDEEAC,01-01-1900,01-01-1982,82,82.87634409,Infection,Blue,Brown,Dark,AB,No,Yes,No,N/A,No,No,No,No,No,No,Artistic,Sweet_R3,Festival_U3,City_4,,Medium,PhD,,,,person610.p0610@kulsetufamily.com,472500d0b63b7b54a29b2c30f652aab368914f27d7bc3bd3bb125563c1dacb02
P0611,F05,1,Person_611,M,Western European,N/A,N/A,N/A,EBADGD,01-01-1908,31-12-1994,87,82.87634409,Accident,Green,Red,Light,AB,No,No,No,Full Beard,No,No,No,No,No,No,Calm,Festive_F2,Ritual_S3,City_6,,Medium,High School,,,,person611.p0611@kulsetufamily.com,1b62921a65d56053682bedf9ca927575f683d9c565a258eb99a1591f9495f93b
P0612,F04,1,Person_612,M,Western European,N/A,N/A,N/A,BACEGI,01-01-1908,01-01-1996,88,82.9787234,Old Age,Hazel,Red,Dark,O,No,No,No,Full Beard,No,No,No,No,No,No,Spiritual,Festive_F3,Ritual_S2,Village_8,,Medium,Bachelor's,,,,person612.p0612@kulsetufamily.com,c6f795dbe8d2adb2795b5013257c2ee07494cee9980df94301a0d7a432fcc608
P0613,F01,1,Person_613,M,South Asian,N/A,N/A,N/A,FEDJBB,01-01-1900,01-01-1985,85,84.55913978,Old Age,Brown,Black,Light,A,Yes,Yes,No,Moustache,No,No,No,No,No,No,Calm,Sweet_R2,Festival_U3,City_8,,Low,High School,,,,person613.p0613@kulsetufamily.com,2e1bb38ed922208214570afa779f042cbec350e25045be9ac5edb47335fc19c8
P0614,F05,1,Person_614,M,East Asian,N/A,N/A,N/A,EGAEBC,01-01-1911,31-12-1993,83,82.87634409,Accident,Blue,Brown,Dark,B,No,No,No,Moustache,No,No,Yes,No,Yes,No,Aggressive,Sweet_R1,Festival_U2,City_2,,High,PhD,,,,person614.p0614@kulsetufamily.com,9e99df4dbb865c92f4e15dd48d5075c23610f2b63cea4de397d294fd3e90c677
P0615,F01,1,Person_615,M,East Asian,N/A,N/A,N/A,BGDDHB,01-01-1904,31-12-1973,70,84.55913978,Infection,Green,Red,Light,O,No,No,No,Full Beard,No,Yes,Yes,No,Yes,No,Aggressive,Sweet_R3,Festival_U3,City_4,,High,PhD,,,,person615.p0615@kulsetufamily.com,22b874c75e4028c3931037145d1e3bebe524511ef599cdf2fed81c9b7074e405
P0616,F02,1,Person_616,M,Western European,N/A,N/A,N/A,BBIFJD,01-01-1920,01-01-1996,76,84.40932642,Infection,Hazel,Brown,Dark,B,No,No,No,Moustache,No,No,No,No,No,No,Extrovert,Festive_F1,Festival_U3,Village_5,,High,PhD,,,,person616.p0616@kulsetufamily.com,bed2f008d52b3d054d656de6e4401b8fd30cfe461893569af21cc87f6d0bdb0e
